orbital_period,transit_duration,transit_depth,impact_parameter,eccentricity,planet_radius,semi_major_axis,eq_temperature,stellar_radius,stellar_mass,stellar_temp,stellar_logg,stellar_metallicity,transit_snr,planet_star_ratio,depth_radius_ratio,impact_factor,scaled_teq,log_orbital_period
0.934885365,1.4083,270.4,0.731,0.0,3.21,0.0184,2080.0,1.795,0.953,4777.0,3.909,0.56,192.0044081485421,1.7882998393872762,84.23673388263741,0.40724211295704016,0.43541971939806995,0.6600480818327588
2.236100588,1.8643,27241.0,1.427,0.0,55.59,0.032,1255.0,0.795,0.883,5708.0,4.578,-0.34,14611.910844868935,69.92444034661591,490.03416999398866,1.7949662956398795,0.2198668535003737,1.1743690827675342
3.833087643,1.51,461.4,0.932,0.0,2.25,0.046,1012.0,0.831,0.878,5397.0,4.543,-0.02,305.56271154787316,2.7075779692202535,205.0665755259664,1.1215389632503452,0.18751158047294578,1.5754855269836459
55.1866213,9.133,375.5,0.225,0.0,2.47,0.2919,568.0,1.267,1.085,6178.0,4.269,-0.04,41.11463471864287,1.9494854384487468,152.02422994970445,0.177584705931566,0.0919391388650147,4.028678673399876
12.99065074,2.3748,392.3,0.068,0.0,2.02,0.1072,790.0,1.027,0.971,5787.0,4.402,0.0,165.1927887852498,1.9668919504460076,194.20782464959174,0.06621220427243987,0.136512873658802,2.6383893022489406
36.721576,7.758,538.2,0.097,0.0,1.93,0.2115,498.0,0.84,0.937,5662.0,4.56,-0.12,69.37354094179673,2.2976163123615327,278.8599591399176,0.1154760530046988,0.08795478627906132,3.630232238440682
354.21154,18.594,821.3,0.2007,0.0,8.41,1.0491,363.0,3.035,1.227,4842.0,3.562,0.26,44.17016004247821,2.771004029323219,97.6575389230037,0.06612847903509751,0.07496902105019226,5.872713499329006
5.21104597,3.3447,102.7,0.833,0.0,1.18,0.0594,1107.0,1.031,1.027,6023.0,4.423,-0.08,30.705285763959168,1.1445187735026447,87.03382454760633,0.8079526595997483,0.1837954507415249,1.826329314934416
1.811966339,3.792,408.1,1.24,0.0,95.19,0.0343,2573.0,3.348,1.635,5904.0,3.602,0.2,107.6212796357385,28.431891149375403,4.287214998558515,0.3703702597460395,0.4358062329885152,1.0338840033931302
96.509214,0.589,1528.0,3.6303,0.0,860.3,0.5007,787.0,2.955,1.793,7343.0,3.751,-0.04,2594.223099791002,291.13357322044897,1.7761246056304492,1.228527503036378,0.10717690315849422,4.579946876102818
386.62189,17.72,193.2,0.1616,0.0,1.44,1.041,267.0,1.033,1.006,6085.0,4.412,-0.18,10.902933921956324,1.3939967144271885,134.16657349543507,0.1564374090634956,0.043878389475122695,5.96003035417011
14.5567427,1.421,185.1,0.4308,0.0,1.38,0.1192,783.0,0.993,1.065,6153.0,4.471,-0.14,130.26028834603213,1.3897266971533764,134.1303375867119,0.4338364211113584,0.127254997541483,2.744494158789706
371.56492,14.736,375.5,0.2626,0.0,1.89,0.929,259.0,0.972,0.773,5735.0,4.351,-0.5,25.48181151724949,1.9444424439892551,198.67714355706693,0.2701643311066552,0.04516129031470596,5.920411304513486
2.50012775,28.2,49.9,0.9917,0.0,1.66,0.0397,1977.0,1.664,1.336,6923.0,4.12,-0.28,1.7695034833509402,0.9975955543295948,30.06022285528744,0.5959731995353369,0.2855698396236357,1.252799467829259
7.64941291,6.56935,236250.0,0.231,0.0,53.4,0.0774,1050.0,1.076,1.051,6387.0,4.398,-0.28,35962.456565344124,49.62820666523544,4424.157220521401,0.214683815349614,0.16439643022320394,2.1574914469641007
126.4451275,16.7151,3252.5,0.046,0.0,4.49,0.4725,321.0,0.795,0.888,5613.0,4.581,-0.26,194.58452569326383,5.64779163799794,724.3873665061544,0.05786156243828623,0.057188669150687925,4.847685899412616
12.69104387,3.7727,252.1,0.008,0.0,2.57,0.1072,1008.0,1.626,1.019,5869.0,4.024,-0.16,66.82215208679405,1.5805648336009634,98.09334704539026,0.004920046174633349,0.1717498721806526,2.6167418869412775
1.845610523,2.337,374.1,1.22,0.0,77.83,0.033,2502.0,2.978,1.408,5974.0,3.639,-0.26,160.076953326079,26.134981150107066,4.806629772496085,0.409670782514848,0.41881486434234766,1.04577763963515
1.8913182,4.374,202.3,0.439,0.0,0.9,0.0255,983.0,0.633,0.618,4476.0,4.627,-0.32,46.25056098523984,1.4217987017398077,224.77752802496886,0.6935218111819729,0.21961572827979986,1.0617125226986255
22.2941485,3.188,100.9,0.709,0.0,1.5,0.164,760.0,1.392,1.183,5915.0,4.223,0.26,31.649927336911123,1.0775854327690857,67.26662182225212,0.5093387145555212,0.12848689769594474,3.1482021916923366
2.025580416,4.48448,44998.0,0.434,0.0,43.23,0.0353,2102.0,1.99,1.431,6348.0,3.996,0.12,10034.160028774791,21.723607174066746,1040.897500788862,0.2180903426681695,0.33112791425155513,1.1071029461353752
9.089151782,3.1886,110.1,0.043,0.0,4.35,0.1058,1848.0,4.099,1.907,6729.0,3.493,-0.06,34.529249661528674,1.061234188525448,25.31033900911747,0.010490360944044657,0.2746321889917325,2.311460765618757
25.7457957,7.073,140.3,0.661,0.0,1.73,0.1768,753.0,1.383,1.109,6103.0,4.202,0.02,19.835993236817018,1.2509029277636097,81.09821901837051,0.47794614754436193,0.12338194328635392,3.286377290896044
366.24282,15.76,733.7,0.235,0.0,2.4,1.006,237.0,0.893,1.01,5713.0,4.541,0.07,46.55456557394889,2.68756697920831,305.7082059549142,0.26315760004748034,0.041484333967883015,5.906023264148097
2.44200193,3.146,128.6,0.124,0.0,0.95,0.0349,1217.0,0.851,0.952,5587.0,4.556,0.0,40.87729152025063,1.1163324132404073,135.36827855970677,0.14571075709664266,0.21782709858281238,1.2360532585097017
1.52373073,1.4796,364.7,0.942,0.0,1.26,0.0208,818.0,0.51,0.516,3746.0,4.736,0.0,246.48537004232898,2.4705833910129584,289.4442147268137,1.8470552018525452,0.21836625728287073,0.9257382551526594
8.0103929,4.2713,294.1,0.045,0.0,1.88,0.0772,940.0,1.111,0.957,5616.0,4.327,0.14,68.85489924498414,1.6921676938184576,156.43608700208142,0.040504013947782226,0.16737891734911342,2.1983786777727032
32.532521502,13.3991,83468.0,0.237,0.0,24.35,0.1945,535.0,0.838,0.926,5845.0,4.558,-0.28,6229.373149735941,29.05724456176067,3427.8438017312606,0.2828158916278143,0.09153122325209045,3.5125157590225617
3.39904814,2.922,69.6,0.596,0.0,0.81,0.0423,1191.0,0.929,0.876,5766.0,4.444,-0.26,23.819293696340278,0.8719043359479699,85.92581984466685,0.6415493632407284,0.20655567114003542,1.4813881857029305
10.9279755,2.486,71.5,0.0956,0.0,0.81,0.0976,834.0,0.955,1.038,6045.0,4.494,-0.12,28.761050377694936,0.8481666511343968,88.27149596111609,0.10010460722030658,0.13796526052308267,2.4788865234697175
3.012476415,3.31903,198400.0,0.708,0.0,58.77,0.0397,1388.0,1.088,0.92,6015.0,4.329,-0.34,59776.4829554168,54.016494470133765,3375.871986117543,0.6507346960159044,0.23075644218940042,1.3894086105572394
0.93374911,3.504,57.8,0.505,0.0,0.66,0.0183,1793.0,0.846,0.932,5978.0,4.554,-0.38,16.49542908235471,0.7801409218192413,87.57562488541683,0.5969260083616923,0.29993308793912127,0.6594606626593962
2.54557259,5.636,529.0,0.038,0.0,1.97,0.036,1234.0,0.863,0.96,5718.0,4.549,-0.08,93.86087759743123,2.2827320014692916,268.52778247320686,0.0440323939369711,0.21580972364186607,1.265699667392407
2.53742164,1.563,104.5,0.285,0.0,0.93,0.0355,1220.0,0.917,0.928,5447.0,4.481,0.16,66.85856247052945,1.0141755570604611,112.36547057476281,0.3107957352282058,0.22397650078502357,1.2633981114872646
3.29276797,4.8069,80.7,0.663,0.0,1.39,0.0435,1458.0,1.472,1.014,5683.0,4.108,0.1,16.7883632302808,0.9442928367575837,58.057512188840164,0.4504073027124303,0.25655463659043554,1.4569317393307866
0.566798364,3.172,38.6,0.487,0.0,0.66,0.0135,2272.0,1.04,1.014,5864.0,4.411,0.04,12.16897472604832,0.6346147744088708,58.484759871575946,0.46826878051078796,0.38744884031591936,0.44903427864254014
0.550537628,1.216,72.0,0.516,0.0,1.93,0.0161,4181.0,2.199,1.819,8098.0,4.013,-0.14,59.210477622962486,0.8776712698175216,37.30568015249733,0.2346520078890369,0.5163003210031736,0.43860172756444427
19.7639874,12.319,51.3,0.489,0.0,1.19,0.1489,900.0,1.617,1.127,6195.0,4.072,-0.12,4.164298712208887,0.7359302808099686,43.10920747125423,0.3024116868202308,0.1452784503397452,3.033220111145303
17.7662938,3.079,181.1,0.909,0.0,1.54,0.1342,670.0,0.946,1.022,5724.0,4.495,0.14,58.81777888347551,1.6279052559141058,117.59732623550245,0.9608869335233261,0.1170510132569792,2.9320623777188737
22.4765952,3.437,481.4,0.176,0.0,1.21,0.131,419.0,0.567,0.592,4563.0,4.704,-0.7,140.06396855863585,2.1340350369752437,397.85091086701584,0.3104050962873081,0.09182555334389095,3.1560039759272565
3.3226948,3.568,78.7,0.4722,0.0,15.33,0.0607,3859.0,16.959,2.698,5234.0,2.41,-1.0,22.057168705950474,0.9039447547647411,5.133724387884906,0.02784362121330142,0.7372946120104519,1.4638790040722787
431.78556,9.135,332.6,0.196,0.0,1.36,1.0429,211.0,0.747,0.811,5642.0,4.6,-0.5,36.40941035474436,1.8206133592859983,244.55864370687965,0.2623825135441586,0.03739808577855404,6.070242362835196
28.684308,4.64,282.3,0.0138,0.0,1.35,0.1674,512.0,0.821,0.761,5243.0,4.49,-0.18,60.840504129201705,1.644334172552774,209.11095621410652,0.016808749319428357,0.09765401485835322,3.3906185560141706
8.981014925,1.8478,1059.3,0.097,0.0,3.14,0.078,880.0,0.967,0.785,5666.0,4.362,-0.4,573.2760183591198,3.2471527950850105,337.35658045968773,0.10031013411568344,0.15531238966549374,2.3006847810444797
8.2904597,2.6002,173010.0,0.426,0.0,23.96,0.0661,594.0,0.566,0.559,4601.0,4.681,-0.86,66537.16385771715,42.33208068536982,7220.7843397001525,0.7526488469101645,0.12910236902214683,2.228988034916881
3.796448299,11.5917,522880.0,0.249,0.0,232.39,0.0593,2577.0,3.07,1.922,8117.0,3.748,-0.42,45108.133827813544,75.69704374689128,2250.0107480958272,0.08110746543730768,0.3174818282225598,1.56787570631649
0.939740093,3.682,106.5,0.5488,0.0,34.87,0.0232,7200.0,33.474,1.883,4297.0,1.663,-0.2,28.924489700029955,1.0417039779618815,3.0542012315973266,0.016394813395626057,1.675587618879314,0.6625539914196833
17.79391159,4.3194,93395.0,0.692,0.0,33.3,0.1337,697.0,1.0,1.0,5780.0,4.438,0.0,21622.21104268856,33.2999667000333,2804.654570430794,0.691999308000692,0.12058823527325463,2.933532965788906
11.49589567,2.256,108.3,0.295,0.0,1.59,0.1037,1057.0,1.506,1.123,6290.0,4.133,-0.14,48.00529786999208,1.0557761913836712,68.11316470870143,0.1958830040617503,0.1680445150766225,2.5254002439907737
1.20693963,6.881,20.0,0.701,0.0,0.97,0.0263,2847.0,2.041,1.668,7331.0,4.041,0.04,2.9065538574983494,0.4752569939946134,20.61853544480882,0.34345892040229276,0.38835083885031363,0.7916067730264381
1.33258981,3.987,78.4,0.223,0.0,0.67,0.0223,1369.0,0.763,0.843,5309.0,4.595,-0.16,19.663902768020375,0.8781115621080444,117.01475072425265,0.29226698261208045,0.2578640044720542,0.8469791567494512
12.7319385,4.4157,11449.0,1.278,0.0,70.11,0.122,1145.0,1.568,1.491,7238.0,4.221,0.0,2592.7933073367058,44.71298168814943,163.30052541291505,0.8150505006055481,0.1581928709369725,2.619724396995262
4.125543472,3.1744,1487.3,0.597,0.0,4.43,0.0529,1243.0,1.103,1.162,6174.0,4.417,0.1,468.52933829090904,4.0163154883812435,335.73355852515607,0.5412506425651473,0.2013281502751331,1.63423656271935
1.27839331,6.343,19.5,0.201,0.0,0.86,0.0276,2853.0,1.918,1.713,7758.0,4.106,0.0,3.0742545996760837,0.4483834992786761,22.67439223907879,0.10479660855234176,0.36774941990619364,0.8234705059601414
391.420272,3.84,236.7,0.797,0.0,1.61,1.0291,256.0,0.949,0.948,6032.0,4.46,-0.32,61.64060894775808,1.696520867733543,147.01854222450794,0.8398305165115738,0.0424403182953514,5.972333387926621
66.5576728,10.532,214.2,0.254,0.0,4.96,0.38,757.0,3.405,1.648,5734.0,3.591,0.26,20.338015539497196,1.4566809231480402,43.185475164218715,0.07459616017733915,0.13201953258946292,4.212981644928309
1.89114441,8.724,49.9,1.088,0.0,6.57,0.0256,932.0,0.627,0.622,4267.0,4.637,-0.14,5.719852622667054,10.478452187476575,7.595128219919601,1.7352444413964252,0.21842043585225673,1.0616524133605205
18.13559979,2.019,452.7,1.194,0.0,24.49,0.1396,744.0,1.038,1.1,6184.0,4.448,-0.06,224.21979979207535,23.59342621057205,18.485095202731923,1.150287909163864,0.12031047863513737,2.951550463565407
4.393157678,2.4455,447.2,0.102,0.0,1.41,0.0477,807.0,0.692,0.776,4799.0,4.631,-0.02,182.86641469375803,2.0375693098709395,317.16289562915205,0.14739863092683392,0.16816003330523857,1.6851310534578132
8.8493948,6.928,43.8,0.819,0.0,0.82,0.0839,978.0,1.11,1.004,6095.0,4.349,-0.16,6.322169988139436,0.738738073208943,53.41456900662316,0.7378371731196638,0.1604593929187105,2.287410011672018
3.55653637,8.7,202.5,0.712,0.0,1.7,0.0474,1272.0,1.114,1.126,5950.0,4.395,0.24,23.275859393579385,1.5260309461122565,119.1175769896606,0.6391376668423098,0.21378151256911235,1.5165627669259194
4.16288745,0.678,391.7,0.4265,0.0,1.32,0.0436,763.0,0.651,0.637,4478.0,4.615,-0.22,577.7277614634786,2.027646654920653,296.7421994377277,0.6551449229724685,0.17038856628620175,1.641496006318435
7.18864064,2.364,133.5,0.424,0.0,1.3,0.072,987.0,1.115,0.959,5683.0,4.326,0.08,56.472057329924986,1.1659182368446308,102.69222869828562,0.38026871724778727,0.17367587538735246,2.1027479060671235
29.9371143,4.435,194.3,0.321,0.0,1.19,0.1758,501.0,0.866,0.808,5115.0,4.47,0.12,43.81058764135567,1.3741323624337616,163.27717371666077,0.370669317933813,0.09794721405709732,3.4319565731804875
10.08535311,1.75,222.5,0.532,0.0,1.45,0.0914,843.0,0.945,1.0,5947.0,4.487,-0.12,127.14278448983744,1.5343899106985073,153.44817003574482,0.5629623672355902,0.14175214391428415,2.4056246973196056
4.8754765,1.902,39.6,0.084,0.0,0.8,0.0546,1180.0,1.286,0.911,5513.0,4.179,0.07,20.820178327981953,0.622083497602257,49.49993812507734,0.06531876724823699,0.21403954285977878,1.7707871631242567
11.8376933,3.381,92.9,0.557,0.0,1.0,0.0953,826.0,1.003,0.824,5772.0,4.351,-0.38,27.477069660730656,0.9970079790548566,92.89990710009292,0.5553334443335551,0.14310464307985019,2.5523856325901946
27.9430245,6.125,308.6,0.052,0.0,2.21,0.1975,718.0,1.25,1.313,6468.0,4.363,0.21,50.38366524348323,1.7679985856011315,139.63794586518287,0.041599966720026624,0.1110080395623055,3.3653292250722657
8.25980352,2.928,298.4,0.161,0.0,1.35,0.0735,714.0,0.805,0.776,4891.0,4.516,0.16,101.91253349981778,1.6770165502899996,221.03687330601974,0.19999975155310365,0.1459824166538576,2.2256828302904315
5.8943338,3.475,28.9,0.003,0.0,0.61,0.0657,1092.0,1.145,1.087,5929.0,4.357,0.16,8.316544369339748,0.5327506264186669,47.37697151316145,0.002620085047960657,0.18417945687566545,1.9306998858375144
370.90237,10.558,545.8,0.0566,0.0,1.97,0.9892,238.0,0.847,0.935,5835.0,4.554,-0.24,51.69539195914075,2.325853216229969,277.0556969260422,0.06682400611097271,0.04078834617981348,5.9186313735915475
4.22464216,1.403,987.0,0.913,0.0,4.31,0.0546,1279.0,1.14,1.213,6343.0,4.408,0.07,703.4920146172384,3.7806984379838267,229.00226705283828,0.800876490459219,0.2016396026798613,1.6533863093811911
37.0200232,1.421,581.0,0.308,0.0,2.14,0.2165,507.0,0.886,0.987,5685.0,4.537,0.04,408.8667073422186,2.415347161007719,271.4952002358877,0.34762940448148477,0.08918205803180614,3.638112947265252
0.982090079,1.44892,5396.7,1.278,0.0,29.95,0.0176,1568.0,0.742,0.75,5472.0,4.573,-0.52,3724.6337101884783,40.363827002928566,180.19031117895454,1.722369646402094,0.2865497075499726,0.6841518834118743
4.4408541,8.083,33.9,0.005,0.0,1.74,0.0588,1642.0,3.062,1.373,5159.0,3.604,-0.04,4.193986862057793,0.5682558562195114,19.48274742370838,0.0016329191270675614,0.31827873612749,1.6939360522205347
1.38607973,8.7,64.6,0.0198,0.0,0.6,0.0225,1356.0,0.768,0.784,5261.0,4.562,-0.22,7.425286502840632,0.7812489827487203,107.66648722252128,0.025781216430707774,0.2577456756780563,0.8696517388760222
18.45848388,3.3703,535.3,0.832,0.0,2.5,0.1301,632.0,0.948,0.859,5311.0,4.419,0.14,158.8285438006872,2.637128019907152,214.11991435203424,0.8776362050251002,0.11899830538147273,2.968283164164684
60.92818866,6.3336,755.6,0.009,0.0,2.78,0.2897,467.0,1.023,0.871,5638.0,4.359,-0.12,119.30022115381125,2.7174948998094823,271.79846338184774,0.008797645359095446,0.08283079104596829,4.1259754663388
7.94671044,2.8419,6084.4,1.255,0.0,27.43,0.0712,673.0,0.702,0.789,4859.0,4.626,-0.02,2140.961279087484,39.07401841307919,221.81552235451977,1.7877467411015082,0.13850586537589918,2.1912859161208686
40.24649897,6.0203,159410.0,0.877,0.0,97.54,0.2425,768.0,1.691,1.174,6594.0,4.051,-0.34,26478.742508057323,57.68181095102842,1634.3038585779796,0.5186277240522034,0.11646951772574013,3.719566235724189
456.55308,4.435,116.2,0.673,0.0,1.48,1.117,270.0,1.298,0.891,5678.0,4.161,-0.16,26.2006705297248,1.1402148380471202,78.51346046387808,0.5184895851389946,0.04755195490532723,6.1258928998434845
237.787237,10.509,1627.7,0.947,0.0,9.91,0.7713,354.0,1.853,1.08,5185.0,3.936,0.34,154.88627320522664,5.348081301629088,164.24821753297505,0.5110628650497221,0.06827386691065113,5.475572933691478
53.100942624,2.2868,19981.0,0.988,0.0,24.02,0.263,464.0,0.973,0.859,5465.0,4.396,0.0,8737.53334898839,24.686511113554868,831.8484249854944,1.0154151948456374,0.08490393411072206,3.9908516094344706
76.7324556,6.243,685.7,0.462,0.0,3.08,0.3553,473.0,1.155,1.015,5951.0,4.319,-0.02,109.83499762373897,2.666664357866357,222.62979784746824,0.39999965367995355,0.07948243991270669,4.35327287414928
29.1206519,2.89,415.5,0.195,0.0,1.6,0.1766,528.0,0.788,0.872,5671.0,4.582,-0.34,143.77157654962747,2.030454276073254,259.68733769541393,0.2474616148964278,0.09310527242230554,3.405211046123772
41.43958662,10.5989,2793.1,0.355,0.0,5.5,0.2288,516.0,1.046,0.93,5468.0,4.367,0.22,263.52732231388893,5.258121168144199,507.8362713024961,0.3393878208529437,0.09436722748822837,3.7480815733590425
15.3416245,2.126,269.6,0.0481,0.0,1.3,0.1109,605.0,0.814,0.771,5061.0,4.504,0.0,126.81085286413318,1.5970496350741585,207.3844558581109,0.05909083649774386,0.11954159254701806,2.793715503094806
366.55705,11.62,582.5,0.1247,0.0,2.63,1.0404,266.0,1.1,1.116,5857.0,4.403,0.32,50.12908346565548,2.3909069173573476,221.4828055198458,0.11336353330587881,0.04541574183960803,5.906878544699944
0.867719291,6.323,2651.8,1.27,0.0,37.79,0.0179,2106.0,1.056,1.013,6220.0,4.398,-0.22,419.3894639586487,35.78595096027371,70.17200131854986,1.2026503762780527,0.33858520894878047,0.6247180560306699
1.400755743,1.0562,144.4,0.413,0.0,1.3,0.0237,1628.0,1.072,0.902,5487.0,4.333,0.12,136.71640151827162,1.212685435927765,111.07683763320183,0.3852608346447438,0.29670129391348615,0.8757835807021976
13.37499553,1.639,458.1,0.045,0.0,2.01,0.1047,703.0,0.961,0.852,5263.0,4.404,0.18,279.4995244054153,2.0915691034660733,227.91033437296798,0.046826173958195674,0.13357400719483678,2.665490275726844
4.408295716,3.62479,37964.0,1.159,0.0,35.68,0.0492,942.0,0.743,0.825,5496.0,4.607,-0.38,10473.43143370197,48.0214696884661,1064.0134230937942,1.5598902289498937,0.1713973798814779,1.6879340184587177
3.10197712,7.083,124.6,0.984,0.0,2.64,0.0526,2246.0,1.797,2.012,8709.0,4.232,0.21,17.59141358302787,1.4691143744494302,47.19695181933643,0.5475789941129694,0.25789413247699,1.41146908186769
542.91133,15.9,750.1,0.3766,0.0,2.27,1.2569,199.0,0.824,0.899,5583.0,4.559,-0.14,47.176097661880654,2.754851025666231,330.4403830659105,0.45703828029334914,0.03564391903355831,6.298786237247069
5.78159956,2.222,72.8,0.66,0.0,1.7,0.07,1475.0,1.884,1.371,6443.0,4.023,-0.06,32.763261582690554,0.9023349775292052,42.823504221468106,0.3503182853936915,0.22893062234534678,1.9142129974306128
545.205601,3.296,199.7,0.3515,0.0,1.66,1.3395,257.0,1.155,1.073,6273.0,4.345,-0.08,60.58857385055405,1.4372281928760235,120.30113234871546,0.30432874084091704,0.04096923321521294,6.3029954634725645
0.607191908,1.30166,17369.0,0.917,0.0,12.44,0.0122,1759.0,0.671,0.649,5370.0,4.598,-0.92,13343.720062289643,18.539465663985595,1396.2217527152934,1.3666149528838256,0.32756052135427177,0.4744884996627071
3.671661096,4.29947,129240.0,0.923,0.0,105.82,0.0526,1967.0,1.94,1.436,7343.0,4.02,-0.42,30059.511972519405,54.546363635895034,1221.3192097777433,0.47577295063249975,0.26787416583577905,1.5415147035112557
12.4232158,17.67,261.5,0.245,0.0,1.3,0.1015,685.0,0.809,0.907,5497.0,4.577,-0.1,14.799093672943197,1.6069201397773303,201.15369142023738,0.30284264172726605,0.12461342548215146,2.596985730259229
4.390513938,2.9472,46829.0,0.879,0.0,41.83,0.0533,1401.0,1.454,1.046,6081.0,4.133,-0.16,15889.313284027794,28.768893556469358,1119.5075037172485,0.6045387864244935,0.23038973849196023,1.68464073065365
384.558321,4.76,1330.0,0.947,0.0,14.33,1.0318,382.0,3.0,0.989,5078.0,3.479,-0.36,279.4117060059441,4.776665074444975,92.81227544924805,0.31566656144447947,0.07522646709822244,5.954692468201441
1.88899036,3.486,59.0,0.011,0.0,0.83,0.0303,1574.0,1.081,1.036,5973.0,4.386,0.0,16.92483737095887,0.7678068752942875,71.08425170572083,0.010175753768960436,0.26351916955239924,1.0609070846837925
